Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Panjshir : Walayat - Province,U,I,72,82,64,189,21,0,428,95,116,87,236,25,0,559,987
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Parwan : Wilayat - Province,R,I,181,202,199,436,36,0,1054,224,284,235,546,57,0,1346,2400
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Parwan : Wilayat - Province,U,I,549,616,604,1329,111,0,3209,686,870,717,1655,173,0,4101,7310
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Samangan : Wilayat - Province,R,I,171,232,216,594,145,0,1358,145,186,258,596,166,0,1351,2709
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Samangan : Wilayat - Province,U,I,172,234,217,597,147,0,1367,145,187,259,602,166,0,1359,2726
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Sar-e Pul : Wilayat - Province,U,I,2491,3010,3097,6688,1792,0,17078,2565,2940,2845,6141,1818,0,16309,33387
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Takhar : Wilayat - Province,R,S,3851,2940,2168,4854,533,0,14346,3312,3117,2122,4888,750,0,14189,28535
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Takhar : Wilayat - Province,U,I,1228,937,691,1548,170,0,4574,1056,994,677,1561,239,0,4527,9101
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Uruzgan : Wilayat - Province,R,I,3966,3136,2361,5454,817,0,15734,4211,3407,2520,5878,865,0,16881,32615
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Uruzgan : Wilayat - Province,U,I,8784,6946,5227,12081,1810,0,34848,9326,7547,5580,13018,1915,0,37386,72234
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Wardak : Wilayat - Province,R,I,571,758,784,1890,90,0,4093,809,1160,945,2450,174,0,5538,9631
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Wardak : Wilayat - Province,U,I,1439,1914,1978,4767,228,0,10326,2042,2927,2383,6188,439,0,13979,24305
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Zabul : Wilayat - Province,R,I,1202,963,721,1685,242,0,4813,1303,1043,781,1821,260,0,5208,10021
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,Zabul : Wilayat - Province,U,I,2223,1779,1333,3115,446,0,8896,2408,1927,1445,3372,481,0,9633,18529
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Badakhshan : Wilayat -  Province,R,I,18,13,13,36,5,0,85,13,21,17,56,5,0,112,197
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Badakhshan : Wilayat - Province,U,I,7,8,12,30,5,0,62,5,5,8,34,5,0,57,119
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Badghis : Wilayat - Province,R,I,36,35,25,61,0,0,157,29,29,24,58,6,0,146,303
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Badghis:Wllayet - Province,U,I,0,0,0,8,0,0,8,0,0,0,9,0,0,9,17
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Baghlan : Wllayat - Province,U,I,3785,3405,2607,6373,441,0,16611,3894,3618,2579,5519,755,0,16365,32976
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Balkh : Wilayat - Province,R,I,144,132,112,310,25,0,723,141,152,116,295,35,0,739,1462
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Balkh : Wilayat - Province,U,I,1020,977,760,2000,161,0,4918,1040,1028,759,1867,238,0,4932,9850
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Bamyan : Wilayat - Province,U,I,6,9,13,84,6,0,118,9,16,23,72,9,0,129,247
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Bamyan: Wilayat - Province,R,I,19,23,33,147,8,0,230,23,29,47,159,16,0,274,504
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Daykundi : Wilayat - Province,R,I,5,5,8,42,0,0,60,0,6,8,71,0,0,85,145
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Daykundi : Wilayat - Province,U,I,0,0,5,10,0,0,15,0,0,5,11,0,0,16,31
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Farah : Wilayat - Province,R,I,16,12,17,36,0,0,81,11,13,13,49,6,0,92,173
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Farah : Wilayat - Province,U,I,23,31,36,100,7,0,197,33,41,42,124,13,0,253,450
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Faryab : Wilayat - Province,R,I,145,175,133,302,22,0,777,172,147,115,275,31,0,740,1517
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Faryab : Wilayat - Province,U,I,171,169,119,336,23,0,818,201,173,129,290,42,0,835,1653
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Ghazni : Wilayat - Province,R,I,65,75,83,236,10,0,469,68,82,92,213,32,0,487,956
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Ghazni : Wilayat - Province,U,I,58,59,55,150,6,0,328,48,47,48,150,17,0,310,638
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Ghor : Wilayat - Province,R,S,0,0,5,6,0,0,11,0,0,5,21,0,0,26,37
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Ghor : Wilayat - Province,U,I,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Helmand : Wilayat - Province,R,I,41,60,83,197,20,0,401,56,63,89,211,29,0,448,849
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Helmand : Wilayat - Province,U,I,159,221,188,383,37,0,988,155,226,226,458,63,0,1128,2116
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Herat : Wilayat - Province,R,I,35,35,65,345,13,0,493,37,46,71,303,94,0,551,1044
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Herat : Wilayat - Province,U,I,162,170,290,965,33,0,1620,232,250,374,1048,112,0,2016,3636
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Jawzjan : Wilayat - Province,R,I,198,172,135,398,38,0,941,188,176,132,337,49,0,882,1823
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Jawzjan : Wilayat - Province,U,I,641,586,440,1317,121,0,3105,650,591,428,1077,166,0,2912,6017
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kabul : Wilayat - Province,R,I,3635,3380,2646,6760,404,0,16825,3806,3569,2706,6066,688,0,16835,33660
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kabul : Wilayat - Province,U,I,5802,5410,4270,13993,837,0,30312,6045,5779,4715,12842,1496,0,30877,61189
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kandahar : Wilayat - Province,R,I,341,401,426,843,66,0,2077,307,406,439,1004,118,0,2274,4351
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kandahar : Wilayat - Province,U,I,304,397,401,880,74,0,2056,278,381,430,1048,135,0,2272,4328
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kapisa : Wilayat - Province,R,I,36,34,28,79,5,0,182,45,40,34,82,8,0,209,391
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kapisa : Wilayat - Province,U,I,16,9,10,29,5,0,69,16,14,11,35,0,0,76,145
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Khost : Wilayat - Province,R,I,248,182,158,352,26,0,966,248,204,162,324,33,0,971,1937
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Khost : Wilayat - Province,U,I,433,321,287,612,62,0,1715,447,347,288,584,73,0,1739,3454
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kunar : Wilayat - Province,R,I,817,705,501,1178,92,0,3293,807,710,520,1232,134,0,3403,6696
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kunar : Wilayat - Province,U,I,85,77,56,133,10,0,361,81,70,61,152,17,0,381,742
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kunduz : Wilayat - Province,R,I,2356,2082,1592,3770,227,0,10027,2342,2219,1629,3585,423,0,10198,20225
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Kunduz : Wilayat - Province,U,I,1617,1406,1194,2906,174,0,7297,1625,1486,1120,2827,314,0,7372,14669
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Laghman : Wilayat - Province,R,I,2723,2344,1792,4218,252,0,11329,2770,2395,1810,4002,414,0,11391,22720
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Laghman : Wilayat - Province,U,I,451,424,303,770,32,0,1980,523,453,333,745,71,0,2125,4105
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Logar : Wilayat - Province,R,I,2317,1958,1509,3634,228,0,9646,2349,2107,1576,2899,363,0,9294,18940
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Logar : Wilayat - Province,U,I,1135,1089,901,2074,167,0,5366,1203,1109,925,1541,251,0,5029,10395
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Nangarhar : Wilayat - Province,R,I,13025,9954,7093,18648,1063,0,49783,13218,10596,7581,18118,1763,0,51276,101059
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Nangarhar : Wilayat - Province,U,I,3141,2394,1820,4615,326,0,12296,3368,2560,1886,4500,498,0,12812,25108
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Nimroz : Wilayat - Province,R,I,5,0,5,11,6,0,27,0,0,6,5,8,0,19,46
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Nimroz : Wilayat - Province,U,I,8,12,14,19,6,0,59,8,8,9,20,8,0,53,112
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Nuristan : Wilayat - Province,R,I,0,0,5,6,0,0,11,9,0,0,6,0,0,15,26
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Nuristan : Wilayat - Province,U,I,0,6,0,0,0,0,6,7,0,0,0,0,0,7,13
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Paktika : Walayat - Province,U,I,29,29,24,57,7,0,146,42,32,40,62,6,0,182,328
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Paktika : Wilayat - Province,R,S,96,82,86,173,13,0,450,102,96,91,179,17,0,485,935
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Paktya : Walayat - Province,U,I,1487,1459,1183,2960,225,0,7314,1597,1520,1255,2607,312,0,7291,14605
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Paktya : Wilayat - Province,R,S,1077,1012,871,2168,173,0,5301,1082,1046,922,1837,239,0,5126,10427
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Panjshir : Walayat - Province,U,I,0,6,5,17,0,0,28,6,8,0,12,5,0,31,59
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Panjshir : Wilayat - Province,R,I,33,47,43,106,6,0,235,40,31,35,110,12,0,228,463
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Parwan : Wilayat - Province,R,I,358,331,298,783,33,0,1803,361,369,305,714,76,0,1825,3628
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Parwan : Wilayat - Province,U,I,87,87,80,216,12,0,482,87,100,66,185,22,0,460,942
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Samangan : Wilayat - Province,R,I,164,151,114,322,25,0,776,169,142,119,254,32,0,716,1492
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Samangan : Wilayat - Province,U,I,136,102,71,218,19,0,546,123,94,69,183,29,0,498,1044
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Sar-e Pul : Wilayat - Province,R,I,525,355,277,783,64,0,2004,506,348,272,607,103,0,1836,3840
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Sar-e Pul : Wilayat - Province,U,I,337,218,150,416,24,0,1145,353,212,129,297,54,0,1045,2190
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Takhar : Wilayat - Province,R,S,324,296,214,552,37,0,1423,320,299,237,535,61,0,1452,2875
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Takhar : Wilayat - Province,U,I,128,131,90,263,15,0,627,147,124,119,238,30,0,658,1285
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Uruzgan : Wilayat - Province,R,I,9,5,7,18,5,0,44,11,7,11,35,5,0,69,113
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Uruzghon : Wilayat - Province,U,I,14,17,12,22,0,0,65,7,9,11,32,0,0,59,124
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Wardak : Wilayat - Province,R,I,66,63,68,222,10,0,429,66,80,71,203,27,0,447,876
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Wardak : Wilayat - Province,U,I,89,71,73,206,19,0,458,94,91,80,179,27,0,471,929
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Zabul : Wilayat - Province,R,I,34,44,42,97,13,0,230,46,55,52,113,18,0,284,514
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,Zabul : Wilayat - Province,U,I,24,27,27,60,9,0,147,25,26,28,51,10,0,140,287
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Badakhshan : Wilayat - Province,R,I,91,93,71,165,17,0,437,92,101,79,166,19,0,457,894
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Badghis : Wilayat - Province,R,I,53,55,41,96,10,0,255,54,59,46,97,11,0,267,522
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Baghlan : Wilayat - Province,R,S,130,134,101,237,24,0,626,131,144,112,237,28,0,652,1278
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Balkh : Wilayat - Province,R,I,19,19,16,33,5,0,92,19,21,16,33,5,0,94,186
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Farah : Wilayat - Province,R,I,252,260,197,464,47,0,1220,255,281,219,461,54,0,1270,2490
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Faryab : Wilayat - Province,R,I,846,871,660,1552,157,0,4086,855,941,733,1544,181,0,4254,8340
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Ghazni : Wilayat - Province,R,I,30,31,24,56,6,0,147,31,34,26,55,6,0,152,299
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Ghor : Wilayat - Province,R,S,277,286,217,509,51,0,1340,281,309,240,507,59,0,1396,2736
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Hilmand : Wilayat - Province,R,S,38,39,30,70,7,0,184,39,43,33,70,8,0,193,377
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Hirat : Wilayat - Province,R,I,197,203,154,362,36,0,952,199,219,171,360,43,0,992,1944
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Jawzjan : Wilayat - Province,R,I,35,36,28,65,7,0,171,36,39,31,63,8,0,177,348
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Kabul : Wilayat - Province,U,I,14,14,11,23,5,0,67,14,15,12,23,5,0,69,136
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Kandahar : Wilayat - Province,R,I,9,10,7,19,0,0,45,10,10,8,15,5,0,48,93
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Kapisa : Wilayat - Province,R,I,59,61,46,109,11,0,286,60,66,52,108,13,0,299,585
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Kunduz : Wilayat - Province,U,I,692,713,540,1270,128,0,3343,700,770,598,1263,148,0,3479,6822
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Logar : Wilayat - Province,R,I,26,27,21,48,5,0,127,27,29,23,48,6,0,133,260
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Paktia : Wilayat - Province,R,I,99,103,78,183,18,0,481,100,111,86,181,21,0,499,980
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Panjshir : Wilayat - Province,R,I,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Parwan : Wilayat - Province,R,I,7,7,5,13,0,0,32,7,7,6,13,0,0,33,65
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Samangan : Wilayat - Province,R,I,24,25,19,45,5,0,118,25,27,21,44,5,0,122,240
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Sar-e Pol : Wilayat - Province,R,I,75,77,58,137,14,0,361,76,83,65,137,16,0,377,738
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Takhar : Wilayat - Province,R,S,256,264,200,470,47,0,1237,259,285,222,468,55,0,1289,2526
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Uruzgan : Wilayat - Province,R,I,9,9,7,17,0,0,42,9,10,8,17,0,0,44,86
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Wardak : Wilayat - Province,R,I,20,20,15,35,5,0,95,20,22,17,36,5,0,100,195
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,Zabul : Wilayat - Province,R,I,51,52,40,93,9,0,245,51,57,44,93,12,0,257,502
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Badakhshan : Wilayat - Province,R,I,9,5,0,9,0,0,23,0,6,5,9,0,0,20,43
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Badakhshan : Wilayat - Province,U,I,5,8,0,6,0,0,19,0,0,9,0,0,0,9,28
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Badghis : Wilayat - Province,R,S,0,8,0,0,0,0,8,0,0,8,0,0,0,8,16
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Badghis:Wllayet - Province,U,I,0,0,0,5,0,0,5,0,7,0,0,0,0,7,12
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Baghlan : Wllayat - Province,U,I,242,297,194,522,40,0,1295,251,296,172,353,51,0,1123,2418
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Balkh : Wilayat - Province,R,I,13,11,0,11,0,0,35,13,0,6,16,0,0,35,70
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Balkh : Wilayat - Province,U,I,172,143,101,296,24,0,736,165,156,87,241,35,0,684,1420
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Bamyan : Wilayat - Province,R,I,5,8,8,14,0,0,35,5,6,8,20,0,0,39,74
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Bamyan : Wilayat - Province,U,I,0,6,5,5,0,0,16,0,0,9,11,0,0,20,36
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Daykundi : Wilayat - Province,R,I,0,0,5,0,0,0,5,0,0,7,0,0,0,7,12
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Daykundi : Wilayat - Province,U,I,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Farah : Wilayat - Province,R,I,9,0,0,7,0,0,16,5,5,5,13,5,0,33,49
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Farah : Wilayat - Province,U,I,9,17,9,17,0,0,52,16,14,9,37,0,0,76,128
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Faryab : Wilayat - Province,R,S,41,35,20,50,7,0,153,42,41,12,40,5,0,140,293
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Faryab : Wilayat - Province,U,I,38,28,20,68,5,0,159,49,28,21,42,5,0,145,304
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Ghazni : Wilayat - Province,R,I,19,13,10,42,0,0,84,20,11,18,36,10,0,95,179
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Ghazni : Wilayat - Province,U,I,13,27,23,47,0,0,110,14,22,23,46,5,0,110,220
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Ghor : Wilayat - Province,R,S,0,0,5,0,0,0,5,0,6,0,0,0,0,6,11
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Helmand : Wilayat - Province,R,I,21,18,14,32,5,0,90,33,19,7,30,5,0,94,184
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Helmand : Wilayat - Province,U,I,87,53,48,102,5,0,295,86,56,34,77,16,0,269,564
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Herat : Wilayat - Province,R,I,5,8,0,17,0,0,30,8,0,6,11,0,0,25,55
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Herat : Wilayat - Province,U,I,77,64,36,125,5,0,307,72,70,42,90,8,0,282,589
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Jawzjan : Wilayat - Province,R,I,59,36,17,72,10,0,194,60,34,20,42,7,0,163,357
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Jawzjan : Wilayat - Province,U,I,128,95,43,152,13,0,431,119,92,45,111,21,0,388,819
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kabul : Wilayat - Province,R,I,437,456,311,949,61,0,2214,436,499,341,779,108,0,2163,4377
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kabul : Wilayat - Province,U,I,901,943,701,2293,190,0,5028,874,989,762,1730,236,0,4591,9619
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kandahar : Wilayat - Province,R,I,77,57,52,106,10,0,302,66,81,44,115,16,0,322,624
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kandahar : Wilayat - Province,U,I,54,62,48,128,10,0,302,80,60,53,157,21,0,371,673
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kapisa : Wilayat - Province,R,I,0,0,9,0,0,0,9,0,7,0,5,0,0,12,21
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kapisa : Wilayat - Province,U,I,7,7,0,11,0,0,25,11,5,0,12,0,0,28,53
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Khost : Wilayat - Province,R,I,17,14,20,36,0,0,87,16,17,13,36,7,0,89,176
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Khost : Wilayat - Province,U,I,41,39,38,92,5,0,215,47,45,31,92,6,0,221,436
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kunar : Wilayat - Province,R,I,173,144,69,232,8,0,626,188,146,90,211,26,0,661,1287
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kunar : Wilayat - Province,U,I,22,19,15,45,0,0,101,24,29,18,38,0,0,109,210
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kunduz : Wilayat - Province,R,I,364,364,249,572,44,0,1593,342,362,221,491,60,0,1476,3069
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Kunduz : Wilayat - Province,U,I,236,216,130,385,23,0,990,211,211,118,345,36,0,921,1911
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Laghman : Wilayat - Province,R,I,174,182,118,272,16,0,762,176,172,113,248,25,0,734,1496
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Laghman : Wilayat - Province,U,I,76,60,42,116,0,0,294,76,70,32,91,7,0,276,570
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Logar : Wilayat - Province,R,I,366,305,215,649,39,0,1574,392,402,246,531,67,0,1638,3212
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Logar : Wilayat - Province,U,I,163,157,145,345,25,0,835,150,146,115,192,30,0,633,1468
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Nangarhar : Wilayat - Province,R,I,1239,1123,708,1954,112,0,5136,1287,1133,673,1712,184,0,4989,10125
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Nangarhar : Wilayat - Province,U,I,303,312,180,595,39,0,1429,310,295,200,489,57,0,1351,2780
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Nimroz : Wilayat - Province,U,I,5,5,8,13,0,0,31,9,7,6,10,5,0,37,68
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Nuristan : Wilayat - Province,R,I,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Nuristan : Wilayat - Province,U,I,0,5,0,5,0,0,10,0,0,6,0,0,0,6,16
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Paktika : Walayat - Province,U,I,16,5,6,10,0,0,37,10,5,5,17,0,0,37,74
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Paktika : Wilayat - Province,R,S,46,25,35,59,5,0,170,44,33,25,57,7,0,166,336
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Paktya : Walayat - Province,U,I,132,142,97,299,26,0,696,146,140,102,262,35,0,685,1381
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Paktya : Wilayat - Province,R,S,122,118,89,254,27,0,610,142,140,81,215,37,0,615,1225
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Panjsher : Wilayat - Province,R,I,0,7,0,5,0,0,12,0,7,6,5,0,0,18,30
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Parwan : Wilayat - Province,R,I,54,54,39,146,5,0,298,53,82,43,114,13,0,305,603
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Parwan : Wilayat - Province,U,I,12,16,20,56,0,0,104,11,16,13,30,5,0,75,179
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Samangan : Wilayat - Province,R,I,7,9,5,21,0,0,42,9,9,7,14,5,0,44,86
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Samangan : Wilayat - Province,U,I,0,5,6,15,0,0,26,6,6,0,9,5,0,26,52
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Sar-e Pul : Wilayat - Province,R,I,513,225,77,343,24,0,1182,530,190,64,127,29,0,940,2122
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Sar-e Pul : Wilayat - Province,U,I,357,122,57,175,14,0,725,345,125,26,104,11,0,611,1336
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Takhar : Wilayat - Province,R,S,48,49,34,77,7,0,215,41,50,20,75,14,0,200,415
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Takhar : Wilayat - Province,U,I,21,22,10,38,5,0,96,19,24,14,35,5,0,97,193
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Uruzgan : Wilayat - Province,R,I,8,0,0,5,0,0,13,5,5,0,5,0,0,15,28
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Uruzgan : Wilayat - Province,U,I,9,8,0,6,0,0,23,6,12,0,16,0,0,34,57
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Wardak : Wilayat - Province,R,I,21,20,17,48,5,0,111,7,20,16,48,5,0,96,207
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Wardak : Wilayat - Province,U,I,22,26,15,52,5,0,120,28,15,14,55,6,0,118,238
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Zabul : Wilayat - Province,R,I,17,11,7,16,0,0,51,11,10,6,17,5,0,49,100
2017,AFG,AFG,Afghanistan,Afghanistan,RET,Zabul : Wilayat - Province,U,I,5,6,5,17,0,0,33,6,0,10,15,0,0,31,64
2017,IRN,AFG,Iran (Islamic Republic of),Afghanistan,ASY,Kabul : Wilayat - Province,U,I,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
2017,IRN,AFG,Iran (Islamic Republic of),Afghanistan,REF,Herat : Wilayat - Province,U,I,0,0,0,7,0,0,7,0,0,5,10,0,0,15,22
2017,IRN,AFG,Iran (Islamic Republic of),Afghanistan,REF,Kabul : Wilayat - Province,U,I,0,0,0,5,0,0,5,0,0,0,7,0,0,7,12
